customer_id,first_name,last_name,age,annual_income,spending_score
1382,Linda,Miller,67,107589.13,49
1383,Matthew,Williams,65,140602.58,97
1384,Thomas,Lopez,22,65178.17,60
1385,Mark,Miller,25,62785.49,46
1386,Linda,Sanchez,63,94287.02,68
1387,Joseph,Allen,22,51915.24,94
1388,Anthony,Anderson,41,104705.26,41
1389,Michael,Johnson,57,128194.03,81
1390,John,Miller,43,79711.41,67
1391,Mark,Young,23,108335.95,13
1392,Margaret,Brown,33,104745.11,18
1393,John,Martin,53,25026.52,87
1394,Nancy,Scott,29,43844.12,99
1395,Joseph,Young,28,136158.9,97
1396,Matthew,Ramirez,20,142055.98,51
1397,Sandra,Gonzalez,61,121457.15,36
1398,Jessica,Smith,54,139762.26,81
1399,Michael,Wright,23,59799.32,34
1400,Thomas,Robinson,36,52202.43,12
1401,Nancy,Scott,35,69959.02,5
1402,Emily,Harris,33,27194.46,48
1403,William,Thomas,40,125283.31,91
1404,Lisa,Jackson,60,147942.81,40
1405,Mary,Smith,54,127123.81,13
1406,Margaret,Jones,26,92146.79,26
1407,Linda,Perez,20,58386.66,14
1408,David,White,25,45700.73,96
1409,Richard,Scott,55,67328.17,11
1410,Thomas,Scott,21,106706.04,38
1411,Linda,Brown,29,78118.0,80
1412,Christopher,Scott,61,141427.78,57
1413,Karen,Moore,48,131048.64,22
1414,Sandra,Thomas,42,33312.08,16
1415,Karen,Moore,33,37098.28,77
1416,Donald,Perez,59,107911.09,76
1417,Ashley,Johnson,31,49999.89,82
1418,David,Lee,30,122833.88,29
1419,Matthew,Scott,58,96876.56,82
1420,Steven,Lewis,24,49877.97,2
1421,Linda,Sanchez,29,82229.28,54
1422,David,Lee,54,72789.92,2
1423,Lisa,Taylor,67,133510.72,3
1424,Margaret,Thomas,21,24181.12,93
1425,Thomas,Walker,19,136459.71,56
1426,Susan,Rodriguez,52,104770.75,72
1427,Ashley,Walker,61,115879.96,11
1428,Joseph,Wilson,20,20338.97,76
1429,Sarah,Johnson,21,101671.13,32
1430,Lisa,Wilson,55,96503.2,4
1431,Dorothy,Allen,29,89836.72,9
1432,Nancy,Wright,36,122162.69,88
1433,Steven,Martin,27,92263.24,56
1434,Elizabeth,Johnson,18,131422.63,16
1435,Ashley,Jackson,34,50242.09,81
1436,Steven,Moore,33,124777.74,86
1437,Mary,Thomas,26,43310.66,71
1438,Steven,Brown,26,125705.31,10
1439,Steven,Lopez,26,142260.26,93
1440,Richard,Lewis,29,63640.24,36
1441,Sandra,Miller,58,88885.22,24
1442,Steven,Wilson,32,105582.77,64
1443,Richard,Lopez,19,30331.32,56
1444,Betty,Wright,28,84230.49,78
1445,Lisa,Jones,28,66876.05,78
1446,Mary,Taylor,25,133419.23,89
1447,Betty,Young,49,133968.34,22
1448,Joseph,Martinez,23,111101.34,52
1449,Kimberly,Taylor,37,105244.18,50
1450,David,Jones,56,115379.5,47
1451,John,Rodriguez,52,67578.3,23
1452,Jennifer,Allen,25,72587.5,96
1453,William,Scott,67,91981.61,90
1454,Jennifer,Scott,66,141943.66,91
1455,William,Moore,60,114119.98,76
1456,Donald,Rodriguez,51,91628.6,83
1457,Ashley,Lewis,36,120153.69,19
1458,Susan,Wilson,24,68215.74,52
1459,Linda,Harris,48,114960.67,34
1460,Linda,Anderson,35,73387.91,96
1461,Dorothy,Garcia,57,56355.98,29
1462,Nancy,Lewis,31,99264.13,61
1463,Michael,Anderson,56,109294.08,85
1464,David,Lewis,53,79708.16,35
1465,Nancy,Brown,34,93515.1,5
1466,Sarah,Moore,54,110228.59,76
1467,Patricia,Thomas,61,119802.31,7
1468,Jennifer,Hernandez,26,136424.29,41
1469,Lisa,Wilson,37,66090.75,2
1470,Betty,Williams,62,143692.04,89
1471,John,Moore,45,102846.38,10
1472,Jessica,Martin,67,122401.24,44
1473,David,Harris,37,110969.98,70
1474,Karen,Gonzalez,58,46724.32,91
1475,Susan,Brown,53,29286.99,35
1476,Daniel,Wilson,44,114417.24,62
1477,Susan,Allen,25,86436.85,74
1478,Richard,Ramirez,49,111287.74,73
1479,Matthew,Davis,18,81989.56,20
1480,Charles,King,34,60590.49,35
1481,Emily,Jones,26,57052.33,37
1482,Linda,Jones,37,114969.18,72
1483,Mark,Walker,62,55981.41,54
1484,Ashley,Rodriguez,49,112907.99,95
1485,Karen,Young,19,69914.82,80
1486,Jennifer,Allen,49,120216.79,28
1487,Karen,Williams,62,38565.29,70
1488,Charles,Robinson,26,46647.39,32
1489,Lisa,Lopez,47,109168.51,92
1490,Ashley,Lewis,37,92830.05,11
1491,John,Williams,55,46504.18,42
1492,Dorothy,Sanchez,18,137367.51,23
1493,Elizabeth,Robinson,22,55872.74,30
1494,Paul,Rodriguez,52,74739.28,9
1495,Mark,Sanchez,53,46297.43,92
1496,Joseph,Johnson,18,70443.59,88
1497,Steven,Williams,31,83914.08,59
1498,Michael,Brown,26,58382.12,28
1499,Susan,Harris,47,119982.18,88
1500,Sandra,Gonzalez,41,71211.29,79
1501,Christopher,Wright,21,114836.3,33
1502,Donald,Thompson,67,46919.38,47
1503,Margaret,Rodriguez,31,69014.61,98
1504,Nancy,Johnson,42,21047.58,22
1505,Patricia,Walker,21,118622.89,29
1506,Dorothy,Johnson,42,101365.26,34
1507,Nancy,Young,27,126317.03,42
1508,Margaret,Moore,52,79229.4,52
1509,Ashley,Gonzalez,24,123966.28,47
1510,Emily,Jones,59,104185.73,74
1511,Kimberly,Martinez,30,20469.68,51
1512,Emily,Harris,21,52980.26,45
1513,Mary,King,67,84205.88,94
1514,Joseph,Robinson,60,100429.36,75
1515,Kimberly,Miller,53,28526.81,34
1516,Emily,Garcia,31,111660.39,21
1517,Jennifer,Williams,35,90659.69,13
1518,Susan,Gonzalez,25,88351.31,54
1519,John,Williams,49,57965.92,25
1520,Karen,Sanchez,44,97327.0,21
1521,Christopher,White,59,23574.08,1
1522,Joseph,Garcia,54,28411.04,58
1523,Steven,Lopez,40,115403.11,69
1524,Paul,Scott,24,61845.87,86
1525,Betty,Johnson,29,65105.72,71
1526,Linda,Hernandez,42,47090.08,13
1527,Emily,King,20,77930.69,52
1528,Sandra,Sanchez,43,26759.15,23
1529,Daniel,Moore,21,59047.22,21
1530,Jessica,Lee,59,88526.11,6
1531,Jessica,Scott,53,80532.15,20
1532,Mary,Perez,32,149957.05,76
1533,Robert,Robinson,49,70539.4,40
1534,Jessica,Robinson,46,70309.88,9
1535,Matthew,Davis,27,85465.63,50
1536,Nancy,King,38,44739.4,28
1537,Mary,Rodriguez,33,133919.57,11
1538,Jennifer,Martin,64,94394.81,96
1539,Thomas,Harris,36,44973.99,75
1540,Matthew,Jackson,46,123147.41,88
1541,Dorothy,Jones,69,24463.18,56
1542,Mary,Hernandez,68,147733.35,79
1543,Paul,Anderson,35,132469.41,35
1544,Robert,Davis,61,95353.13,81
1545,James,Jackson,33,34468.44,25
1546,Susan,Thompson,18,47985.46,99
1547,Emily,Clark,65,56326.57,19
1548,Daniel,Young,19,51334.13,31
1549,Donald,Sanchez,32,84677.6,81
1550,David,Clark,56,142792.85,50
1551,Elizabeth,Jackson,45,77742.44,87
1552,John,Lewis,18,106003.39,63
1553,Jessica,Allen,22,109515.82,47
1554,Sarah,Jackson,59,133305.49,1
1555,Elizabeth,Jackson,39,24396.77,58
1556,Mark,Allen,53,72562.91,10
1557,Elizabeth,Thomas,63,122015.56,8
1558,Susan,Thompson,30,125932.71,26
1559,Sandra,Miller,18,140553.24,34
1560,James,Sanchez,33,111363.27,19
1561,Robert,Young,58,51870.01,78
1562,Nancy,Lopez,39,85736.55,72
1563,Linda,Davis,49,24204.89,1
1564,Susan,Jones,33,104100.68,48
1565,James,Ramirez,68,92058.38,25
1566,Nancy,Jones,32,106688.72,24
1567,Dorothy,Sanchez,63,140918.27,47
1568,Susan,Jones,69,109345.96,84
1569,Dorothy,Perez,59,61658.49,94
1570,Joseph,Anderson,29,45835.77,69
1571,Jennifer,Gonzalez,18,131102.71,67
1572,Nancy,Ramirez,34,45263.18,32
1573,Jessica,Allen,58,41009.25,17
1574,Mary,Thompson,68,46859.57,61
1575,William,Allen,67,86149.31,69
1576,Nancy,Moore,45,36144.37,11
1577,Betty,Robinson,24,141955.38,38
1578,Mark,Sanchez,26,145612.98,68
1579,James,Thomas,39,146594.24,19
1580,Paul,Gonzalez,43,25086.22,87
1581,Jennifer,Allen,29,143005.68,17
1582,Robert,Sanchez,24,149663.94,13
1583,Steven,Smith,63,142515.78,91
1584,Jessica,Johnson,64,107222.06,1
1585,Susan,Garcia,32,111159.92,2
1586,Nancy,White,55,35892.88,82
1587,Margaret,Moore,38,133658.62,97
1588,Kimberly,Clark,31,27753.15,66
1589,Matthew,Davis,19,61304.97,68
1590,Mark,Ramirez,25,148849.71,16
1591,Donald,Martinez,62,74902.62,4
1592,Daniel,Taylor,23,37050.31,57
1593,Nancy,Lewis,54,146008.31,73
1594,Daniel,Garcia,54,147938.15,85
1595,Sarah,Wilson,50,44315.55,23
1596,Linda,Perez,58,132424.5,2
1597,Christopher,Garcia,23,70755.03,67
1598,James,Sanchez,69,69577.9,87
1599,Linda,Lopez,43,54150.69,26
1600,Mark,Wright,56,25812.34,7
1601,Ashley,Wilson,58,54841.17,44
1602,Robert,Perez,54,26991.0,33
1603,Lisa,Thompson,31,140168.37,64
1604,Kimberly,Miller,54,106023.69,36
1605,James,Harris,25,135260.94,4
1606,Betty,Gonzalez,56,113247.79,23
1607,Elizabeth,Lee,30,37067.29,25
1608,Sandra,Martinez,30,142275.6,90
1609,Karen,Rodriguez,57,136986.1,92
1610,Thomas,Anderson,60,65249.89,92
1611,Betty,Johnson,45,34499.33,85
1612,Linda,Harris,35,111540.12,74
1613,Susan,Gonzalez,36,114686.97,27
1614,Anthony,King,55,136587.78,51
1615,Linda,King,49,26845.25,79
1616,Matthew,Wright,39,38421.5,81
1617,Patricia,Williams,19,97772.34,99
1618,Steven,Garcia,30,100487.1,69
1619,James,Jackson,40,24369.26,80
1620,Charles,Williams,42,71601.17,23
1621,Donald,Moore,45,95941.03,9
1622,Sarah,Rodriguez,28,115928.47,33
1623,Jessica,Lopez,50,61099.59,35
1624,Robert,Jones,41,82907.45,50
1625,Betty,Williams,19,125827.13,24
1626,Dorothy,Hernandez,47,144006.36,88
1627,Mary,Robinson,34,49940.91,24
1628,Jennifer,Brown,57,52895.49,19
1629,William,Jones,51,142176.36,39
1630,Steven,Smith,55,71468.45,61
1631,Matthew,Clark,39,113385.28,25
1632,Richard,Ramirez,22,99594.48,95
1633,William,Lewis,65,57126.4,25
1634,Richard,Moore,57,104963.09,27
1635,Donald,Lopez,68,105223.57,32
1636,David,Gonzalez,33,97017.61,11
1637,Patricia,Johnson,30,32955.91,69
1638,Kimberly,Thomas,43,149372.34,33
1639,Patricia,White,48,72054.14,19
1640,Charles,Wright,69,102972.63,16
1641,Jennifer,Perez,56,135149.02,99
1642,Kimberly,Scott,65,75027.5,11
1643,Karen,Hernandez,40,120610.26,75
1644,Richard,Lewis,65,146337.18,74
1645,Daniel,Wright,29,66661.52,98
1646,Charles,Anderson,31,72685.04,69
1647,David,Walker,35,137724.89,87
1648,James,Thomas,44,40753.57,55
1649,Margaret,Martinez,45,23717.33,25
1650,Michael,Young,35,138155.57,93
1651,Matthew,Johnson,33,126806.9,77
1652,Christopher,White,69,146435.79,96
1653,Joseph,Thompson,33,27570.91,34
1654,James,Johnson,30,40303.05,12
1655,Susan,Walker,46,33690.63,88
1656,Michael,Sanchez,26,108844.1,21
1657,Joseph,Lewis,43,98781.31,29
1658,Christopher,Williams,45,66713.58,51
1659,Charles,Wilson,58,27465.05,23
1660,Mark,Harris,30,103156.06,33
1661,Matthew,Smith,53,94115.66,8
1662,Steven,Williams,26,34677.42,42
1663,Ashley,Sanchez,64,138158.26,77
1664,Paul,Moore,31,45863.46,69
1665,Betty,Rodriguez,68,116656.19,41
1666,David,Thompson,29,135059.86,74
1667,Paul,Lee,49,95331.75,63
1668,Linda,Smith,55,52090.36,14
1669,Jessica,Lee,20,60202.31,88
1670,Elizabeth,Clark,69,135147.18,62
1671,Mary,Garcia,33,58773.43,75
1672,William,Scott,37,117004.76,46
1673,John,Ramirez,49,148721.48,67
1674,Christopher,Taylor,40,149976.17,93
1675,Betty,Williams,34,89352.37,53
1676,Linda,Lopez,33,127452.25,52
1677,Mary,Lopez,55,148732.48,94
1678,Jennifer,Johnson,25,68707.48,7
1679,Dorothy,Perez,36,52813.25,81
1680,Mark,Thompson,47,34850.34,84
1681,Betty,Robinson,51,38316.95,54
1682,Matthew,Jones,31,130962.33,11
1683,Susan,Rodriguez,39,96534.0,25
1684,Robert,Lee,61,133582.19,59
1685,Kimberly,Hernandez,34,122629.16,88
1686,Joseph,Jones,32,107586.8,66
1687,Emily,Wright,67,99210.58,27
1688,Joseph,Clark,65,26284.06,83
1689,Daniel,Johnson,49,133395.78,58
1690,Jennifer,White,30,74319.47,93
1691,Christopher,Walker,38,92772.29,11
1692,Daniel,Allen,66,22853.96,55
1693,Sarah,Robinson,57,141689.56,19
1694,Joseph,Ramirez,50,137356.26,92
1695,Matthew,Walker,44,90626.14,39
1696,Emily,Hernandez,52,95050.51,85
1697,David,Thompson,33,111652.24,90
1698,Joseph,Johnson,45,54410.34,86
1699,Patricia,Clark,51,48849.03,70
1700,Christopher,Wright,64,107622.98,11
1701,Richard,Johnson,18,33574.92,14
1702,Lisa,Lee,58,79028.06,60
1703,Charles,Jones,65,84058.86,36
1704,Kimberly,Lee,48,69573.81,41
1705,Jessica,Lewis,53,44084.86,2
1706,Patricia,Martin,61,66191.11,57
1707,Anthony,Martin,50,63882.44,60
1708,Mark,Harris,50,84904.54,20
1709,Dorothy,Johnson,56,107708.51,22
1710,Paul,Young,35,145870.57,4
1711,Linda,Sanchez,40,38741.22,56
1712,Sarah,Garcia,40,133492.22,93
1713,Emily,Williams,32,56943.14,58
1714,Sandra,Allen,43,96878.46,88
1715,Karen,Smith,47,91075.8,65
1716,Mary,Jones,42,92403.29,88
1717,Richard,Gonzalez,62,114036.62,58
1718,Patricia,Jackson,33,69619.48,30
1719,Betty,Lopez,56,61483.0,76
1720,Matthew,Harris,65,130868.49,19
1721,Sandra,Wright,62,48612.36,62
1722,David,Lopez,31,43431.98,68
1723,Michael,Robinson,34,22028.97,79
1724,Donald,Jones,29,47375.11,84
1725,Elizabeth,King,46,87409.09,44
1726,Richard,Perez,49,90006.15,84
1727,Donald,Gonzalez,41,53074.66,61
1728,Michael,Williams,69,29395.64,21
1729,Emily,Martin,30,116803.3,10
1730,Nancy,Walker,37,118536.8,30
1731,Patricia,Jones,32,149718.73,24
1732,Michael,White,21,137003.84,48
1733,James,Allen,51,140388.07,55
1734,Richard,Davis,45,123766.5,52
1735,Lisa,White,67,100015.37,38
1736,Christopher,Martin,19,36710.97,67
1737,Lisa,Thomas,64,100900.73,93
1738,Dorothy,Lopez,47,27274.26,8
1739,William,Gonzalez,43,135088.88,29
1740,Betty,Harris,68,82636.77,10
1741,William,Young,64,110671.47,69
1742,Joseph,White,43,26791.68,75
1743,Elizabeth,Rodriguez,37,89452.29,68
1744,Margaret,Thompson,59,59164.24,49
1745,Linda,Gonzalez,45,57045.87,58
1746,Margaret,Young,37,70655.27,35
1747,Sarah,Anderson,28,20083.13,50
1748,Betty,Scott,27,80665.91,40
1749,Anthony,Jones,40,83253.67,12
1750,Patricia,Perez,54,132207.02,85
1751,Margaret,Thomas,58,78308.33,16
1752,Charles,Martinez,69,67262.32,78
1753,Emily,White,36,149317.12,85
1754,Elizabeth,Moore,62,94257.73,48
1755,Matthew,Moore,35,81439.72,91
1756,Karen,Miller,66,84471.66,1
1757,Charles,Brown,44,125193.57,65
1758,Emily,Sanchez,23,64287.93,22
1759,Elizabeth,Jones,27,70590.86,15
1760,Steven,Thomas,19,118263.54,84
1761,Robert,Wright,41,29487.89,67
1762,Paul,Sanchez,55,132471.99,14
1763,Kimberly,Moore,45,75926.35,73
1764,Steven,Lewis,45,95568.09,19
1765,Christopher,Thompson,62,118471.9,40
1766,Thomas,Wilson,67,54586.75,98
1767,Lisa,Anderson,56,135740.85,4
1768,Joseph,Allen,19,147299.25,33
1769,Paul,Harris,63,84255.67,43
1770,Dorothy,Lee,22,141801.86,37
1771,Michael,Taylor,67,20146.72,66
1772,Ashley,Thompson,28,136250.92,27
1773,David,Taylor,27,60435.89,45
1774,Elizabeth,Wilson,60,60494.41,81
1775,William,Lewis,19,49651.55,50
1776,Jessica,Martin,32,61211.81,95
1777,Richard,Robinson,56,47753.0,63
1778,Matthew,Jackson,58,137762.98,6
1779,Mary,Gonzalez,54,136873.08,95
1780,Paul,Moore,24,33287.47,67
1781,Michael,Thompson,37,38571.6,67
1782,Christopher,Allen,51,132062.42,97
1783,Karen,Moore,52,71861.91,59
1784,John,Rodriguez,51,42005.32,13
1785,David,Allen,39,86387.02,21
1786,Margaret,Young,48,74166.85,64
1787,Charles,Taylor,40,48491.0,37
1788,Patricia,Jackson,36,113697.79,80
1789,Betty,Clark,21,102067.61,85
1790,Ashley,Garcia,41,32956.01,48
1791,Emily,Wright,37,140300.27,56
1792,Steven,King,56,92601.1,44
1793,Emily,Martin,45,52526.58,13
1794,John,Harris,56,46817.94,4
1795,William,Brown,34,37673.24,95
1796,Linda,Martinez,36,75202.86,73
1797,Steven,Martinez,65,37620.33,33
1798,Jennifer,White,52,74056.13,37
1799,Patricia,Lee,49,39340.16,53
1800,Richard,Hernandez,64,105384.98,24
1801,Mary,Clark,63,122081.46,89
1802,Robert,Thomas,64,91437.96,51
1803,Anthony,Sanchez,63,108407.39,41
1804,Ashley,Robinson,56,141989.24,29
1805,Christopher,Thomas,52,102988.3,59
1806,Linda,Miller,47,67340.57,40
1807,Linda,Thomas,34,78432.42,51
1808,John,Wright,59,131868.28,50
1809,John,Thomas,64,36993.64,36
1810,Lisa,Lopez,46,62345.81,79
1811,Jennifer,Wright,23,95046.41,60
1812,Mary,Lee,34,107930.64,18
1813,Daniel,Scott,34,119254.88,20
1814,Mary,Taylor,31,61366.88,5
1815,Thomas,Young,41,38961.69,18
1816,Paul,Garcia,67,144129.1,40
1817,Kimberly,White,54,29930.99,1
1818,Daniel,Clark,57,32454.7,19
1819,Sandra,Martin,56,84342.53,87
1820,Linda,Harris,49,126505.23,26
1821,Lisa,Johnson,53,120685.53,29
1822,Emily,Rodriguez,67,141900.9,59
1823,Robert,Ramirez,54,38408.33,63
1824,Richard,Williams,65,68844.54,98
1825,Mark,Martin,31,56678.48,83
1826,Donald,Garcia,44,131913.12,62
1827,Sarah,Allen,36,83486.1,48
1828,Sandra,Smith,48,23490.23,62
1829,Sarah,Garcia,63,112035.37,18
1830,Susan,King,26,70530.75,66
1831,Thomas,Anderson,55,89049.08,27
1832,Sarah,Sanchez,34,136192.37,6
1833,Susan,Wilson,36,53375.91,70
1834,Linda,Miller,61,51234.41,59
1835,Nancy,Walker,21,54215.03,6
1836,John,White,65,63954.04,31
1837,Sarah,Walker,28,33956.02,94
1838,Sandra,Lewis,39,110638.56,56
1839,Daniel,Young,21,46961.83,54
1840,Dorothy,Taylor,34,140398.95,85
1841,Robert,Wilson,25,48039.22,41
1842,Nancy,Scott,63,53233.46,18
1843,James,White,51,58612.63,87
1844,Sandra,Clark,28,119909.95,23
1845,Christopher,Harris,48,75588.84,92
1846,Nancy,Young,28,126513.5,36
1847,Jennifer,Moore,55,122030.98,25
1848,Lisa,Moore,38,140833.75,7
1849,Karen,Sanchez,63,118358.54,82
1850,Linda,Rodriguez,47,26748.45,20
1851,Ashley,Wright,27,128846.57,5
1852,Steven,Davis,43,141949.44,18
1853,Sarah,Martin,44,149179.6,33
1854,Susan,Perez,25,36284.79,79
1855,Kimberly,Jackson,56,99725.53,35
1856,Jessica,Robinson,25,45929.63,65
1857,Emily,Ramirez,25,54126.25,63
1858,Steven,Wright,51,116925.96,85
1859,Daniel,Hernandez,33,147096.8,72
1860,Mary,Walker,58,97331.22,71
1861,Christopher,Scott,30,130575.98,41
1862,Mary,Robinson,40,21154.89,50
1863,Anthony,Thompson,29,24762.11,30
1864,William,Jackson,44,97574.16,38
1865,James,Lopez,39,70567.8,35
1866,David,Anderson,49,135668.52,66
1867,John,Walker,66,59257.65,46
1868,Daniel,Anderson,44,76166.63,8
1869,Betty,Lewis,19,88628.2,68
1870,Patricia,Sanchez,62,55495.05,37
1871,Karen,Johnson,50,138104.33,85
1872,Jennifer,Martin,43,80389.37,13
1873,Paul,Anderson,45,75140.23,73
1874,Lisa,Brown,36,130467.9,45
1875,Joseph,Perez,60,60557.19,29
1876,Lisa,Thompson,22,126270.49,41
1877,Susan,Sanchez,50,35895.47,56
1878,Karen,Hernandez,37,43762.51,88
1879,Paul,Ramirez,47,143609.42,16
1880,Sandra,Johnson,62,129518.17,12
1881,Margaret,Davis,25,70426.86,66
1882,Sandra,Lewis,55,102999.34,62
1883,Jessica,Hernandez,34,142586.12,19
1884,Jennifer,Moore,61,47541.66,30
1885,John,Wilson,18,27671.36,16
1886,Sarah,Martinez,20,89870.85,88
1887,Michael,Wright,63,38537.59,13
1888,Jessica,Rodriguez,43,44351.48,69
1889,William,Wright,48,135900.09,23
1890,Joseph,Hernandez,25,20962.45,62
1891,Christopher,Lopez,60,126186.6,31
1892,Paul,Williams,63,87203.6,53
1893,Mary,Wilson,25,92708.27,17
1894,Anthony,Ramirez,52,107329.83,49
1895,Mary,Hernandez,56,76087.85,49
1896,Paul,Harris,45,35029.55,67
1897,Karen,Lee,68,33366.63,26
1898,Jessica,Martinez,21,118067.09,13
1899,Nancy,Anderson,33,48734.57,38
1900,Karen,Jackson,30,23653.22,22
1901,Elizabeth,Perez,37,147349.81,85
1902,Matthew,Lee,68,147450.9,29
1903,Mary,Young,22,69158.37,45
1904,Matthew,Thompson,54,23318.1,46
1905,Steven,Gonzalez,37,114544.41,39
1906,Emily,Jones,41,128031.57,69
1907,Donald,Brown,53,36251.78,78
1908,Jessica,Ramirez,51,37609.62,82
1909,James,Wilson,62,126889.12,68
1910,Sarah,Davis,65,139847.96,97
1911,John,Rodriguez,51,122798.13,39
1912,Paul,Wright,36,46096.84,20
1913,Jennifer,Lee,34,73497.76,77
1914,Matthew,Moore,22,98109.52,68
1915,Richard,Allen,42,40838.15,35
1916,Kimberly,Davis,35,47378.32,8
1917,Linda,Taylor,67,56775.19,52
1918,Christopher,Walker,25,86236.73,40
1919,Kimberly,King,44,86404.64,36
1920,Patricia,Garcia,32,125858.29,6
1921,Matthew,Perez,62,117891.33,86
1922,Joseph,Wilson,30,138785.64,70
1923,Patricia,Williams,33,128277.22,73
1924,Susan,Lopez,39,53004.08,16
1925,Ashley,Scott,37,63068.58,46
1926,Ashley,Lopez,30,85055.02,59
1927,Dorothy,Johnson,37,21855.25,38
1928,Richard,Johnson,19,137507.26,97
1929,Donald,Anderson,52,25764.75,18
1930,Jessica,Thompson,64,61917.37,12
1931,Nancy,Lewis,36,93992.72,54
1932,Karen,Taylor,62,87319.38,91
1933,Mark,Young,54,105079.79,47
1934,Jennifer,Miller,23,88577.62,1
1935,Ashley,Robinson,31,49770.19,15
1936,Mark,Ramirez,21,46140.16,91
1937,Mary,Wilson,39,137942.12,80
1938,Daniel,Robinson,68,54315.68,21
1939,Charles,Taylor,56,56527.04,1
1940,Donald,Young,53,73683.88,93
1941,Robert,Garcia,51,38126.98,67
1942,Charles,White,44,85945.47,12
1943,Kimberly,Garcia,24,106454.13,28
1944,Elizabeth,Clark,20,122180.06,39
1945,Matthew,Moore,64,112489.05,37
1946,Mary,White,50,39192.68,95
1947,David,White,19,79288.73,60
1948,Donald,King,59,25016.21,31
1949,Joseph,Anderson,33,22313.74,58
1950,William,Hernandez,42,77216.95,97
1951,Daniel,Perez,32,52884.86,97
1952,Charles,White,41,108836.9,11
1953,William,Smith,32,114151.3,29
1954,Paul,Moore,48,136402.48,89
1955,Christopher,Lopez,31,118888.73,13
1956,William,Ramirez,31,26271.74,51
1957,Dorothy,Miller,23,68310.99,54
1958,Michael,Thompson,31,55493.04,19
1959,Sarah,Lee,34,70197.22,58
1960,Sarah,King,35,40809.84,36
1961,Steven,Hernandez,37,32701.53,28
1962,Patricia,Perez,68,87727.99,68
1963,Patricia,Wright,34,113649.57,3
1964,Thomas,Lewis,33,111248.42,89
1965,Mark,Ramirez,57,78622.76,41
1966,Emily,Moore,56,87896.27,35
1967,Paul,Wilson,69,87122.73,93
1968,Michael,Moore,49,109904.15,93
1969,Anthony,Ramirez,61,26230.27,76
1970,Dorothy,White,26,112286.49,99
1971,Lisa,Davis,44,95686.12,84
1972,Jessica,Davis,63,45754.13,81
1973,Michael,Brown,69,26377.65,76
1974,Lisa,Clark,50,34108.61,50
1975,Robert,Scott,27,88209.87,74
1976,Mary,Jones,34,118593.11,82
1977,Anthony,Allen,66,63505.45,30
1978,Christopher,King,66,69286.11,72
1979,Joseph,Robinson,53,141439.03,77
1980,Christopher,Davis,34,47691.7,95
1981,Elizabeth,Sanchez,35,33487.43,70
1982,Daniel,King,69,64643.31,54
1983,Robert,Miller,40,116969.88,71
1984,James,Ramirez,51,101390.05,85
1985,Richard,Ramirez,25,74053.41,51
1986,Christopher,Wilson,30,145417.83,28
1987,Betty,Brown,40,115549.54,64
1988,Christopher,Moore,37,28041.99,85
1989,Karen,Harris,39,116802.09,21
1990,Ashley,Miller,64,23125.01,88
1991,Emily,Ramirez,69,104542.03,27
1992,Thomas,Jones,40,47362.77,27
1993,Paul,Williams,58,110537.49,77
1994,David,Walker,52,60271.34,50
1995,Christopher,Martin,20,133490.82,29
1996,Betty,Jackson,51,63798.8,39
1997,Patricia,Hernandez,50,100560.46,57
1998,Kimberly,Williams,63,57170.58,92
1999,Karen,Thompson,34,139238.8,37
2000,Paul,Miller,62,121529.48,93
2001,Mark,Thompson,36,51629.37,64
2002,Mark,Miller,47,143343.57,48
2003,Christopher,King,40,66430.49,22
2004,Richard,Jackson,32,104742.44,30
2005,Thomas,Rodriguez,31,116570.92,28
2006,William,Moore,19,22977.28,23
2007,James,Harris,56,144665.76,97
2008,Mary,Wilson,66,64777.37,4
2009,Mark,Harris,35,44671.26,3
2010,Steven,Jackson,23,130592.01,61
2011,Elizabeth,Anderson,49,111376.91,96
2012,Christopher,Thomas,38,31276.63,4
2013,Dorothy,Clark,57,35215.8,65
2014,David,Martinez,45,112974.94,12
2015,Kimberly,Brown,44,29721.82,13
2016,Linda,Jackson,19,139232.81,34
2017,Lisa,Ramirez,50,116400.22,59
2018,Linda,Lee,33,63613.99,93
2019,Joseph,Wilson,56,67182.04,73
2020,Thomas,Allen,39,85844.49,31
2021,Daniel,Martinez,60,66926.02,71
2022,Margaret,Jackson,64,121850.91,13
2023,Charles,Robinson,30,146715.8,54
2024,Robert,Perez,19,95987.8,2
2025,Ashley,Williams,31,77984.85,33
2026,James,Moore,55,48960.64,50
2027,Daniel,Hernandez,58,104946.34,7
2028,Linda,Johnson,45,109124.99,18
2029,Richard,Lopez,24,109074.78,51
2030,Linda,Garcia,35,23508.05,8
2031,Daniel,Lewis,58,136885.87,55
2032,James,Robinson,53,63953.85,76
2033,Margaret,Johnson,58,116741.55,43
2034,Paul,Rodriguez,53,118774.9,59
2035,Margaret,Johnson,61,104572.15,30
2036,Thomas,Lewis,21,71332.65,59
2037,Robert,Allen,47,99089.95,9
2038,Nancy,Martinez,41,25225.83,92
2039,Christopher,King,37,119046.45,68
2040,Donald,Davis,63,32946.52,39
2041,Emily,Allen,48,71577.62,81
2042,David,Garcia,41,33470.44,11
2043,Joseph,Jackson,24,128819.68,2
2044,Charles,Young,43,91539.31,23
2045,Michael,Clark,30,109824.17,63
2046,Dorothy,Smith,25,108735.68,22
2047,Robert,Allen,22,129408.81,61
