customer_id,first_name,last_name,age,annual_income,spending_score,cluster,cluster_name
2423,Kimberly,Smith,27,88099.6,98,0,Budget Enthusiasts
2424,Lisa,Scott,45,142765.77,28,1,High-Income Conservative
2425,John,Lopez,31,42504.95,72,0,Budget Enthusiasts
2426,Susan,Hernandez,53,53536.21,80,0,Budget Enthusiasts
2427,Dorothy,Lopez,55,118376.08,95,3,High-Value Spenders
2428,Sandra,Miller,33,120780.58,71,1,High-Income Conservative
2429,Betty,Hernandez,38,72636.64,67,0,Budget Enthusiasts
2430,Christopher,Scott,45,143627.2,29,1,High-Income Conservative
2431,Dorothy,Walker,50,141973.1,61,3,High-Value Spenders
2432,Betty,Allen,23,21613.26,68,0,Budget Enthusiasts
2433,Steven,Gonzalez,58,42402.63,9,4,Middle-Income Moderate
2434,Christopher,Moore,32,126628.53,17,1,High-Income Conservative
2435,Paul,White,61,63578.17,49,4,Middle-Income Moderate
2436,Kimberly,Rodriguez,20,32410.15,63,2,Cost-Conscious
2437,Karen,Walker,60,122049.89,84,3,High-Value Spenders
2438,David,Martinez,64,79095.86,78,3,High-Value Spenders
2439,Daniel,Johnson,52,84013.4,46,4,Middle-Income Moderate
2440,Lisa,Anderson,31,44228.02,93,0,Budget Enthusiasts
2441,Thomas,Williams,19,105916.36,13,1,High-Income Conservative
2442,Robert,Walker,46,91661.37,45,4,Middle-Income Moderate
2443,David,Garcia,21,46867.48,53,2,Cost-Conscious
2444,Sandra,Williams,43,64243.1,17,2,Cost-Conscious
2445,Joseph,Hernandez,68,97594.31,47,4,Middle-Income Moderate
2446,Anthony,Anderson,29,140233.39,62,1,High-Income Conservative
2447,Paul,Ramirez,19,139648.93,50,1,High-Income Conservative
2448,Steven,Martinez,34,57427.77,43,2,Cost-Conscious
2449,Nancy,Miller,52,115630.73,68,3,High-Value Spenders
2450,Sarah,Anderson,27,120817.48,84,1,High-Income Conservative
2451,Kimberly,Moore,65,125147.0,75,3,High-Value Spenders
2452,Mary,Moore,39,94199.1,86,0,Budget Enthusiasts
2453,Paul,White,58,21366.04,72,0,Budget Enthusiasts
2454,Dorothy,Johnson,60,119017.92,28,4,Middle-Income Moderate
2455,Jennifer,Martin,38,33857.67,45,2,Cost-Conscious
2456,William,King,32,35193.28,41,2,Cost-Conscious
2457,Nancy,Sanchez,52,98731.22,94,3,High-Value Spenders
2458,James,Miller,65,147857.67,97,3,High-Value Spenders
2459,Linda,Robinson,38,51530.13,97,0,Budget Enthusiasts
2460,Daniel,Jones,38,103955.41,36,1,High-Income Conservative
2461,John,Hernandez,38,59474.97,91,0,Budget Enthusiasts
2462,Patricia,Smith,61,136834.39,84,3,High-Value Spenders
2463,Matthew,King,49,97157.2,33,4,Middle-Income Moderate
2464,Joseph,Smith,22,46972.05,25,2,Cost-Conscious
2465,Christopher,Jackson,56,54077.04,19,4,Middle-Income Moderate
2466,Paul,Johnson,26,76222.49,47,2,Cost-Conscious
2467,Jessica,Lee,35,35865.66,85,0,Budget Enthusiasts
2468,Emily,Martin,38,30235.34,33,2,Cost-Conscious
2469,Susan,Thompson,25,108407.98,67,1,High-Income Conservative
2470,Thomas,Lee,61,72931.46,14,4,Middle-Income Moderate
2471,William,White,69,114409.35,79,3,High-Value Spenders
2472,Paul,Brown,51,34307.57,33,4,Middle-Income Moderate
2473,Richard,Lopez,27,99282.52,42,1,High-Income Conservative
2474,Joseph,Perez,68,77629.88,86,3,High-Value Spenders
2475,Karen,Martin,58,27539.83,65,0,Budget Enthusiasts
2476,Steven,Moore,41,90824.26,95,0,Budget Enthusiasts
2477,Jennifer,Smith,57,30764.56,47,4,Middle-Income Moderate
2478,Anthony,Robinson,41,127603.57,35,1,High-Income Conservative
2479,Daniel,Allen,49,102154.47,84,3,High-Value Spenders
2480,Anthony,White,50,92405.78,32,4,Middle-Income Moderate
2481,Kimberly,Wilson,55,37350.97,55,0,Budget Enthusiasts
2482,Jessica,Scott,61,57369.42,54,4,Middle-Income Moderate
2483,Emily,Jones,68,84073.87,76,3,High-Value Spenders
2484,Linda,Hernandez,66,102326.86,51,3,High-Value Spenders
2485,Paul,White,51,43819.99,80,0,Budget Enthusiasts
2486,Charles,Walker,28,21152.62,59,2,Cost-Conscious
2487,Sandra,Gonzalez,48,64818.82,72,0,Budget Enthusiasts
2488,Jessica,Thomas,35,82773.29,14,2,Cost-Conscious
2489,Nancy,White,40,43976.36,18,2,Cost-Conscious
2490,Matthew,Gonzalez,39,83981.52,55,0,Budget Enthusiasts
2491,Margaret,White,60,64003.16,94,0,Budget Enthusiasts
2492,Jessica,Sanchez,35,79161.66,97,0,Budget Enthusiasts
2493,Betty,Johnson,57,65169.51,98,0,Budget Enthusiasts
2494,Daniel,Thomas,64,101700.82,56,3,High-Value Spenders
2495,Lisa,Smith,58,25576.61,49,4,Middle-Income Moderate
2496,Charles,Hernandez,64,42217.69,98,0,Budget Enthusiasts
2497,John,Wright,56,76257.61,60,4,Middle-Income Moderate
2498,Charles,Lewis,37,66318.57,53,0,Budget Enthusiasts
2499,William,Taylor,30,70912.15,71,0,Budget Enthusiasts
2500,Dorothy,Ramirez,62,124488.89,6,4,Middle-Income Moderate
2501,Nancy,Lewis,18,135223.12,70,1,High-Income Conservative
2502,Michael,Williams,69,52326.94,86,0,Budget Enthusiasts
2503,Jessica,Martinez,21,128730.84,8,1,High-Income Conservative
2504,William,Wilson,41,79642.68,15,2,Cost-Conscious
2505,Charles,Lopez,53,55596.68,26,4,Middle-Income Moderate
2506,Jessica,Robinson,53,148109.29,39,3,High-Value Spenders
2507,Emily,Young,62,127224.23,3,4,Middle-Income Moderate
2508,Thomas,Young,19,149252.93,57,1,High-Income Conservative
2509,Sandra,Young,45,41864.8,10,2,Cost-Conscious
2510,William,Sanchez,43,38699.55,3,2,Cost-Conscious
2511,Steven,Smith,40,85439.13,94,0,Budget Enthusiasts
2512,Matthew,Johnson,32,103023.69,46,1,High-Income Conservative
2513,Jessica,Taylor,53,42237.81,22,4,Middle-Income Moderate
2514,David,Robinson,44,131855.99,67,3,High-Value Spenders
2515,Paul,Miller,23,89161.75,65,1,High-Income Conservative
2516,Jessica,Clark,52,73422.44,97,0,Budget Enthusiasts
2517,Sandra,Rodriguez,56,98266.98,19,4,Middle-Income Moderate
2518,Patricia,Perez,55,102543.98,62,3,High-Value Spenders
2519,Patricia,King,52,25561.83,98,0,Budget Enthusiasts
2520,Dorothy,Smith,53,149986.05,57,3,High-Value Spenders
2521,Linda,Rodriguez,27,67309.54,95,0,Budget Enthusiasts
2522,Mary,Martin,47,28000.54,88,0,Budget Enthusiasts
2523,Lisa,Jackson,58,130802.01,76,3,High-Value Spenders
2524,Sarah,Scott,55,149092.43,13,1,High-Income Conservative
2525,Mark,Brown,46,126126.61,16,1,High-Income Conservative
2526,Sandra,Rodriguez,69,130744.72,16,4,Middle-Income Moderate
2527,Susan,Perez,60,101371.56,52,3,High-Value Spenders
2528,Paul,Moore,56,139902.33,84,3,High-Value Spenders
2529,David,Lopez,67,24646.01,41,4,Middle-Income Moderate
2530,Christopher,Rodriguez,21,119674.1,48,1,High-Income Conservative
2531,Christopher,Garcia,22,107192.33,91,1,High-Income Conservative
2532,Robert,Jackson,21,26446.05,39,2,Cost-Conscious
2533,Nancy,Miller,53,90716.57,13,4,Middle-Income Moderate
2534,John,Thomas,62,86957.84,4,4,Middle-Income Moderate
2535,Steven,Jones,33,109899.45,96,0,Budget Enthusiasts
2536,William,Thomas,42,30079.08,98,0,Budget Enthusiasts
2537,William,Smith,31,124686.24,43,1,High-Income Conservative
2538,Patricia,Jackson,28,38122.45,81,0,Budget Enthusiasts
2539,Paul,Taylor,46,74426.4,88,0,Budget Enthusiasts
2540,Thomas,Sanchez,51,134567.44,93,3,High-Value Spenders
2541,Kimberly,Perez,39,92869.11,46,1,High-Income Conservative
2542,Margaret,Davis,31,69346.82,92,0,Budget Enthusiasts
2543,Ashley,Allen,41,26266.29,47,2,Cost-Conscious
2544,James,Johnson,56,107395.56,86,3,High-Value Spenders
2545,Linda,Robinson,43,148251.08,92,3,High-Value Spenders
2546,Daniel,Martin,60,138533.53,53,3,High-Value Spenders
2547,Susan,Moore,53,113248.49,25,4,Middle-Income Moderate
2548,Susan,Martinez,56,33688.07,41,4,Middle-Income Moderate
2549,Joseph,White,33,51127.21,3,2,Cost-Conscious
2550,Charles,Brown,55,44290.37,77,0,Budget Enthusiasts
2551,Betty,Brown,49,66210.01,95,0,Budget Enthusiasts
2552,Mark,Gonzalez,23,50617.24,13,2,Cost-Conscious
2553,Lisa,Harris,51,51777.13,18,4,Middle-Income Moderate
2554,Christopher,Gonzalez,25,100174.89,37,1,High-Income Conservative
2555,Nancy,Moore,47,61431.35,43,4,Middle-Income Moderate
2556,Mark,White,44,108031.17,34,1,High-Income Conservative
2557,Patricia,Johnson,24,143225.66,81,1,High-Income Conservative
2558,Michael,Allen,44,103002.13,55,3,High-Value Spenders
2559,Dorothy,Jackson,42,117715.37,52,1,High-Income Conservative
2560,Dorothy,Rodriguez,63,117705.45,85,3,High-Value Spenders
2561,Patricia,Ramirez,58,62991.36,36,4,Middle-Income Moderate
2562,Lisa,Wright,32,21944.54,54,2,Cost-Conscious
2563,Susan,Martinez,42,27156.24,59,0,Budget Enthusiasts
2564,John,Smith,39,56667.83,52,0,Budget Enthusiasts
2565,Lisa,Lee,35,109640.61,19,1,High-Income Conservative
2566,Mary,Rodriguez,29,137868.81,12,1,High-Income Conservative
2567,Margaret,Anderson,40,144643.77,92,3,High-Value Spenders
2568,Kimberly,Wright,68,23360.33,11,4,Middle-Income Moderate
2569,Anthony,Jones,62,148711.34,48,3,High-Value Spenders
2570,James,Perez,56,61924.64,92,0,Budget Enthusiasts
2571,Linda,Thompson,42,129584.31,99,3,High-Value Spenders
2572,Daniel,Miller,27,43438.41,79,0,Budget Enthusiasts
2573,Jennifer,Thompson,47,28176.77,16,2,Cost-Conscious
2574,Lisa,Harris,27,69186.21,71,0,Budget Enthusiasts
2575,Matthew,Clark,51,131660.3,47,3,High-Value Spenders
2576,Karen,Garcia,63,48707.24,67,0,Budget Enthusiasts
2577,Thomas,King,30,40014.45,31,2,Cost-Conscious
2578,Susan,Rodriguez,46,138274.56,76,3,High-Value Spenders
2579,Jennifer,Allen,55,141983.84,8,4,Middle-Income Moderate
2580,Betty,Garcia,58,21631.27,89,0,Budget Enthusiasts
2581,Anthony,Walker,62,114566.65,61,3,High-Value Spenders
2582,Linda,King,26,60197.01,44,2,Cost-Conscious
2583,Charles,Lewis,30,68711.57,50,2,Cost-Conscious
2584,James,Wilson,54,80983.39,35,4,Middle-Income Moderate
2585,Mark,Scott,31,75482.83,76,0,Budget Enthusiasts
2586,Paul,Scott,54,86946.59,61,3,High-Value Spenders
2587,Jessica,Anderson,26,95707.02,85,0,Budget Enthusiasts
2588,Paul,Davis,25,80527.42,90,0,Budget Enthusiasts
2589,Nancy,Sanchez,56,111203.26,55,3,High-Value Spenders
2590,Richard,Scott,57,113418.22,66,3,High-Value Spenders
2591,Linda,Lee,20,77246.7,14,2,Cost-Conscious
2592,Nancy,Ramirez,64,38520.21,4,4,Middle-Income Moderate
2593,Steven,Brown,57,103283.06,17,4,Middle-Income Moderate
2594,Betty,Thomas,50,120484.37,69,3,High-Value Spenders
2595,Christopher,Perez,49,102954.24,24,4,Middle-Income Moderate
2596,William,Lopez,24,96447.12,49,1,High-Income Conservative
2597,Margaret,Thomas,36,49823.56,55,0,Budget Enthusiasts
2598,Thomas,Lewis,51,103867.82,71,3,High-Value Spenders
2599,Margaret,Moore,31,63531.31,23,2,Cost-Conscious
2600,Christopher,Martinez,67,139542.65,81,3,High-Value Spenders
2601,Richard,Moore,64,104983.61,12,4,Middle-Income Moderate
2602,David,Smith,63,56163.36,11,4,Middle-Income Moderate
2603,Charles,Lee,36,81480.5,75,0,Budget Enthusiasts
2604,David,Smith,68,130055.57,98,3,High-Value Spenders
2605,Richard,Anderson,43,63610.31,29,2,Cost-Conscious
2606,James,Brown,34,88307.27,62,0,Budget Enthusiasts
2607,Charles,Martin,45,108357.1,53,3,High-Value Spenders
2608,Susan,Martinez,36,118088.81,48,1,High-Income Conservative
2609,Linda,Thompson,44,42605.98,91,0,Budget Enthusiasts
2610,Linda,King,65,93469.8,86,3,High-Value Spenders
2611,Susan,Allen,69,138585.99,66,3,High-Value Spenders
2612,Steven,King,36,145886.77,48,1,High-Income Conservative
2613,Betty,Martinez,50,105298.86,94,3,High-Value Spenders
2614,Dorothy,Martin,68,147875.9,59,3,High-Value Spenders
2615,Robert,Smith,24,94195.58,71,1,High-Income Conservative
2616,Linda,Gonzalez,46,77538.65,57,0,Budget Enthusiasts
2617,Matthew,Smith,60,91706.37,76,3,High-Value Spenders
2618,Anthony,Jones,22,35042.61,3,2,Cost-Conscious
2619,Daniel,Thomas,47,72223.07,81,0,Budget Enthusiasts
2620,Sandra,Anderson,66,79592.66,32,4,Middle-Income Moderate
2621,Daniel,Ramirez,60,130321.61,8,4,Middle-Income Moderate
2622,Nancy,Walker,25,118624.32,87,1,High-Income Conservative
2623,Karen,Thompson,59,98185.46,30,4,Middle-Income Moderate
2624,Karen,Taylor,29,65146.04,15,2,Cost-Conscious
2625,Mary,King,59,44314.5,74,0,Budget Enthusiasts
2626,Patricia,Gonzalez,30,65209.45,55,2,Cost-Conscious
2627,Sandra,Wilson,43,108374.53,38,1,High-Income Conservative
2628,Steven,Hernandez,35,54194.91,15,2,Cost-Conscious
2629,Emily,Ramirez,59,75495.27,30,4,Middle-Income Moderate
2630,Karen,Young,68,70280.13,46,4,Middle-Income Moderate
2631,Charles,Wright,69,119526.71,64,3,High-Value Spenders
2632,Dorothy,Walker,66,134892.32,26,4,Middle-Income Moderate
2633,Nancy,Taylor,37,110918.22,78,3,High-Value Spenders
2634,Steven,Rodriguez,33,64408.29,67,0,Budget Enthusiasts
2635,Susan,Martinez,54,76313.02,36,4,Middle-Income Moderate
2636,Joseph,Davis,20,38635.52,90,0,Budget Enthusiasts
2637,Mary,Lee,44,41852.67,78,0,Budget Enthusiasts
2638,Mark,Gonzalez,32,41358.03,31,2,Cost-Conscious
2639,Elizabeth,Jones,51,36976.23,78,0,Budget Enthusiasts
2640,Mary,Garcia,62,43345.56,40,4,Middle-Income Moderate
2641,David,Robinson,39,46349.47,74,0,Budget Enthusiasts
2642,Richard,Walker,57,34539.97,73,0,Budget Enthusiasts
2643,Elizabeth,Taylor,40,103233.89,46,1,High-Income Conservative
2644,Jessica,Hernandez,66,148752.2,42,3,High-Value Spenders
2645,Karen,Martin,21,134294.28,18,1,High-Income Conservative
2646,William,Rodriguez,68,25928.35,36,4,Middle-Income Moderate
2647,Dorothy,Johnson,58,74997.65,76,3,High-Value Spenders
2648,John,Smith,40,131710.38,50,1,High-Income Conservative
2649,Nancy,Brown,64,37507.73,61,4,Middle-Income Moderate
2650,Jennifer,Scott,26,130193.87,40,1,High-Income Conservative
2651,Anthony,Harris,41,97051.08,3,4,Middle-Income Moderate
2652,Mary,Williams,38,141068.81,82,3,High-Value Spenders
2653,Mark,Rodriguez,58,133885.08,7,4,Middle-Income Moderate
2654,John,Perez,63,108014.46,31,4,Middle-Income Moderate
2655,Sarah,Thompson,33,105516.95,65,1,High-Income Conservative
2656,Sandra,Lopez,42,47711.35,95,0,Budget Enthusiasts
2657,Mary,Martinez,43,35177.89,64,0,Budget Enthusiasts
2658,Thomas,King,66,74001.15,77,3,High-Value Spenders
2659,Susan,Martinez,62,44255.41,93,0,Budget Enthusiasts
2660,Paul,Robinson,26,33314.17,3,2,Cost-Conscious
2661,James,Perez,32,59302.48,93,0,Budget Enthusiasts
2662,Joseph,Garcia,56,131863.69,35,3,High-Value Spenders
2663,Betty,Johnson,50,22229.26,15,2,Cost-Conscious
2664,Christopher,Robinson,18,58042.9,21,2,Cost-Conscious
2665,Donald,Johnson,22,75126.78,62,0,Budget Enthusiasts
2666,Matthew,Young,26,86374.07,83,0,Budget Enthusiasts
2667,Daniel,Thomas,61,43605.08,28,4,Middle-Income Moderate
2668,Margaret,Lopez,23,145348.63,4,1,High-Income Conservative
2669,Dorothy,Smith,45,95253.5,13,4,Middle-Income Moderate
2670,Christopher,Davis,62,87874.37,79,3,High-Value Spenders
2671,Karen,Gonzalez,43,21146.94,51,0,Budget Enthusiasts
2672,Emily,Anderson,45,83143.0,48,4,Middle-Income Moderate
2673,Paul,Davis,57,128897.18,39,3,High-Value Spenders
2674,William,Martinez,32,48553.79,96,0,Budget Enthusiasts
2675,Sandra,Jones,23,65656.98,67,0,Budget Enthusiasts
2676,Kimberly,Jackson,44,22674.29,94,0,Budget Enthusiasts
2677,Ashley,Hernandez,55,147000.58,58,3,High-Value Spenders
2678,John,Martin,21,28664.73,84,0,Budget Enthusiasts
2679,John,Martin,28,136768.75,2,1,High-Income Conservative
2680,Dorothy,Lee,38,60688.4,25,2,Cost-Conscious
2681,Joseph,Moore,47,96382.33,11,4,Middle-Income Moderate
2682,Daniel,Martinez,35,108311.02,1,1,High-Income Conservative
2683,David,King,52,38307.79,48,4,Middle-Income Moderate
2684,Ashley,Sanchez,20,77688.72,48,2,Cost-Conscious
2685,Emily,Robinson,29,62310.59,10,2,Cost-Conscious
2686,Steven,Rodriguez,44,27358.32,81,0,Budget Enthusiasts
2687,Margaret,Walker,47,128315.18,30,1,High-Income Conservative
2688,Kimberly,Brown,38,25871.81,35,2,Cost-Conscious
2689,Dorothy,Garcia,55,104923.53,19,4,Middle-Income Moderate
2690,Michael,Wilson,38,60830.06,53,0,Budget Enthusiasts
2691,Patricia,Brown,55,44976.81,34,4,Middle-Income Moderate
2692,James,Sanchez,57,106721.19,32,4,Middle-Income Moderate
2693,James,Taylor,32,94689.9,76,0,Budget Enthusiasts
2694,Nancy,Jackson,35,60983.31,81,0,Budget Enthusiasts
2695,Charles,Garcia,69,86684.9,6,4,Middle-Income Moderate
2696,Mark,Lewis,46,52010.82,13,2,Cost-Conscious
2697,Elizabeth,Hernandez,65,132280.54,86,3,High-Value Spenders
2698,Karen,Thomas,55,60796.44,75,0,Budget Enthusiasts
2699,Dorothy,Robinson,38,51869.89,64,0,Budget Enthusiasts
2700,Paul,Harris,34,117738.38,7,1,High-Income Conservative
2701,Donald,Hernandez,58,22287.02,45,4,Middle-Income Moderate
2702,Anthony,Miller,68,54841.53,45,4,Middle-Income Moderate
2703,David,Sanchez,35,68801.38,85,0,Budget Enthusiasts
2704,Robert,Perez,54,134690.94,65,3,High-Value Spenders
2705,Linda,Harris,55,143557.43,94,3,High-Value Spenders
2706,Kimberly,Jackson,29,113142.14,19,1,High-Income Conservative
2707,Susan,Walker,28,84029.13,47,1,High-Income Conservative
2708,James,Sanchez,65,103280.8,46,4,Middle-Income Moderate
2709,Donald,Scott,69,73820.14,29,4,Middle-Income Moderate
2710,Patricia,Thompson,66,58847.36,99,0,Budget Enthusiasts
2711,Robert,Gonzalez,37,143589.45,84,3,High-Value Spenders
2712,Sandra,Harris,26,35000.73,61,2,Cost-Conscious
2713,Margaret,Johnson,18,65031.16,65,2,Cost-Conscious
2714,John,Johnson,20,136881.56,23,1,High-Income Conservative
2715,David,Thomas,38,114008.39,95,3,High-Value Spenders
2716,Patricia,Rodriguez,40,23783.19,51,2,Cost-Conscious
2717,Betty,Ramirez,26,23002.96,63,0,Budget Enthusiasts
2718,Anthony,Gonzalez,36,87146.62,99,0,Budget Enthusiasts
2719,Anthony,Wright,62,82952.9,22,4,Middle-Income Moderate
2720,Jennifer,Gonzalez,63,77588.9,71,3,High-Value Spenders
2721,Joseph,Walker,69,59304.69,33,4,Middle-Income Moderate
2722,Sandra,Lee,36,148263.03,44,1,High-Income Conservative
2723,Paul,Young,40,55358.35,7,2,Cost-Conscious
2724,Daniel,King,44,83705.23,91,0,Budget Enthusiasts
2725,Jennifer,Davis,44,72636.1,2,4,Middle-Income Moderate
2726,Patricia,Johnson,56,42132.43,17,4,Middle-Income Moderate
2727,Karen,Young,53,46340.45,65,0,Budget Enthusiasts
2728,William,Ramirez,29,139379.36,58,1,High-Income Conservative
2729,Mark,Smith,44,131576.36,30,1,High-Income Conservative
2730,Richard,Martinez,63,45875.76,86,0,Budget Enthusiasts
2731,Thomas,Brown,51,133836.14,92,3,High-Value Spenders
2732,Ashley,Wright,50,47194.2,97,0,Budget Enthusiasts
2733,Lisa,Martinez,45,101451.02,26,4,Middle-Income Moderate
2734,Patricia,Hernandez,48,30566.47,35,2,Cost-Conscious
2735,Robert,Wilson,49,134448.05,63,3,High-Value Spenders
2736,Richard,Lopez,67,26695.04,75,0,Budget Enthusiasts
2737,Kimberly,Taylor,37,92142.58,71,0,Budget Enthusiasts
2738,Lisa,Thomas,57,121362.5,28,4,Middle-Income Moderate
2739,Daniel,Wright,52,35188.52,25,4,Middle-Income Moderate
2740,John,Johnson,48,72582.43,61,0,Budget Enthusiasts
2741,Kimberly,Hernandez,48,25453.52,31,2,Cost-Conscious
2742,Ashley,Williams,55,108757.84,54,3,High-Value Spenders
2743,Christopher,Lewis,39,59968.45,67,0,Budget Enthusiasts
2744,Christopher,Moore,62,92721.38,97,3,High-Value Spenders
2745,David,Martin,58,141255.2,51,3,High-Value Spenders
2746,Patricia,Wilson,26,59761.55,58,2,Cost-Conscious
2747,James,King,69,26321.57,34,4,Middle-Income Moderate
2748,Dorothy,Walker,26,107831.61,59,1,High-Income Conservative
2749,Margaret,Moore,32,122289.35,21,1,High-Income Conservative
2750,Paul,Robinson,30,144522.91,56,1,High-Income Conservative
2751,Richard,Harris,39,40514.11,37,2,Cost-Conscious
2752,Kimberly,Jackson,33,70978.19,64,0,Budget Enthusiasts
2753,David,Davis,49,129738.26,19,1,High-Income Conservative
2754,Emily,Ramirez,19,124893.28,85,1,High-Income Conservative
2755,Thomas,Davis,43,101223.44,78,3,High-Value Spenders
2756,Paul,Walker,31,55017.91,74,0,Budget Enthusiasts
2757,Karen,Williams,55,56924.59,53,4,Middle-Income Moderate
2758,Lisa,Williams,51,36120.39,71,0,Budget Enthusiasts
2759,Margaret,Perez,25,139840.98,93,1,High-Income Conservative
2760,Charles,Taylor,53,42481.1,63,0,Budget Enthusiasts
2761,Christopher,Scott,38,94475.26,62,1,High-Income Conservative
2762,Linda,Taylor,63,95965.68,72,3,High-Value Spenders
2763,Dorothy,Wilson,60,68048.71,77,0,Budget Enthusiasts
2764,Robert,Rodriguez,45,65827.4,19,4,Middle-Income Moderate
2765,Thomas,Robinson,63,106916.49,75,3,High-Value Spenders
2766,Emily,Lee,61,70478.71,2,4,Middle-Income Moderate
2767,Charles,Lopez,65,53165.0,6,4,Middle-Income Moderate
2768,Anthony,Young,23,71887.12,29,2,Cost-Conscious
2769,Kimberly,Hernandez,37,124996.07,41,1,High-Income Conservative
2770,David,Martin,48,145642.2,51,3,High-Value Spenders
2771,Susan,Wright,50,102673.53,5,4,Middle-Income Moderate
2772,Christopher,Hernandez,61,121673.16,41,3,High-Value Spenders
2773,David,Davis,24,89267.23,62,1,High-Income Conservative
2774,Dorothy,Brown,25,101227.01,30,1,High-Income Conservative
2775,Robert,Clark,26,148451.27,62,1,High-Income Conservative
2776,Thomas,Robinson,19,76994.45,27,2,Cost-Conscious
2777,Nancy,Clark,34,28613.11,50,2,Cost-Conscious
2778,Susan,Lee,69,144410.9,82,3,High-Value Spenders
2779,Jennifer,Martin,62,123098.02,52,3,High-Value Spenders
2780,Thomas,Brown,54,71780.35,49,4,Middle-Income Moderate
2781,Charles,Hernandez,59,147711.36,62,3,High-Value Spenders
2782,Betty,Gonzalez,61,64919.65,60,4,Middle-Income Moderate
2783,Ashley,Rodriguez,34,68375.63,80,0,Budget Enthusiasts
2784,Jennifer,Brown,55,99265.08,54,3,High-Value Spenders
2785,Emily,Lopez,52,55665.16,5,4,Middle-Income Moderate
2786,David,Rodriguez,64,110814.29,9,4,Middle-Income Moderate
2787,Steven,Gonzalez,56,39870.54,34,4,Middle-Income Moderate
2788,Margaret,Sanchez,47,34043.29,98,0,Budget Enthusiasts
2789,Daniel,Gonzalez,23,89534.14,36,1,High-Income Conservative
2790,Joseph,Ramirez,21,92214.18,95,0,Budget Enthusiasts
2791,Anthony,Jackson,68,33865.16,20,4,Middle-Income Moderate
2792,David,White,54,145342.91,81,3,High-Value Spenders
2793,Thomas,Jackson,52,94527.27,84,3,High-Value Spenders
2794,Jessica,Gonzalez,26,39634.55,92,0,Budget Enthusiasts
2795,Anthony,Gonzalez,23,60487.53,85,0,Budget Enthusiasts
2796,Karen,Ramirez,30,124030.45,83,1,High-Income Conservative
2797,Dorothy,Johnson,39,88020.1,63,0,Budget Enthusiasts
2798,Patricia,Martinez,45,44459.29,67,0,Budget Enthusiasts
2799,Michael,Perez,47,33370.37,30,2,Cost-Conscious
2800,Paul,Gonzalez,69,76000.67,69,3,High-Value Spenders
2801,William,Rodriguez,53,63863.91,70,0,Budget Enthusiasts
2802,Linda,Allen,19,105269.26,3,1,High-Income Conservative
2803,Thomas,Wilson,53,140282.11,49,3,High-Value Spenders
2804,Thomas,Martin,25,52204.94,42,2,Cost-Conscious
2805,Steven,Anderson,62,131180.41,24,4,Middle-Income Moderate
2806,Ashley,Young,59,139660.06,44,3,High-Value Spenders
2807,Linda,Allen,67,137260.34,1,4,Middle-Income Moderate
2808,Charles,Taylor,26,143770.05,54,1,High-Income Conservative
2809,John,White,18,129474.12,52,1,High-Income Conservative
2810,Robert,Robinson,30,97153.18,36,1,High-Income Conservative
2811,Richard,Gonzalez,67,73279.99,79,3,High-Value Spenders
2812,Donald,Thomas,32,83919.41,38,2,Cost-Conscious
2813,Sarah,Johnson,49,133439.58,44,3,High-Value Spenders
2814,Ashley,Taylor,51,59181.79,82,0,Budget Enthusiasts
2815,Lisa,Young,60,40704.02,87,0,Budget Enthusiasts
2816,Mark,Davis,48,38306.5,47,0,Budget Enthusiasts
2817,Lisa,Williams,31,127509.3,29,1,High-Income Conservative
2818,John,Lopez,64,118993.14,51,3,High-Value Spenders
2819,Elizabeth,Martin,31,84693.89,41,2,Cost-Conscious
2820,Christopher,Thomas,65,55733.29,86,0,Budget Enthusiasts
2821,Sarah,Wilson,46,108089.71,64,3,High-Value Spenders
2822,Susan,Thomas,64,24996.3,88,0,Budget Enthusiasts
2823,Mary,Allen,36,93869.62,48,1,High-Income Conservative
2824,Margaret,Robinson,44,71795.27,77,0,Budget Enthusiasts
2825,Paul,Lopez,26,147121.75,97,1,High-Income Conservative
2826,Sandra,Anderson,54,85982.83,22,4,Middle-Income Moderate
2827,Sandra,Moore,54,91794.81,99,3,High-Value Spenders
2828,Paul,Ramirez,60,112607.15,17,4,Middle-Income Moderate
2829,Charles,Thompson,45,82990.0,86,0,Budget Enthusiasts
2830,Linda,Wilson,69,49193.92,5,4,Middle-Income Moderate
2831,Betty,Robinson,41,89846.12,61,0,Budget Enthusiasts
2832,Michael,Allen,45,142754.95,89,3,High-Value Spenders
2833,Sandra,Anderson,53,73288.43,6,4,Middle-Income Moderate
2834,Michael,Miller,69,108353.32,53,3,High-Value Spenders
2835,John,Anderson,35,147144.44,81,1,High-Income Conservative
2836,James,Hernandez,42,127889.9,95,3,High-Value Spenders
2837,Emily,Lewis,52,105674.44,17,4,Middle-Income Moderate
2838,Matthew,Walker,21,115679.54,59,1,High-Income Conservative
2839,James,Harris,31,141742.82,97,3,High-Value Spenders
2840,Joseph,White,56,144767.77,39,3,High-Value Spenders
2841,Richard,Jackson,43,145965.86,54,1,High-Income Conservative
2842,Linda,Johnson,25,101333.41,48,1,High-Income Conservative
2843,Robert,Perez,41,70012.51,37,2,Cost-Conscious
2844,William,Martin,33,37309.91,48,2,Cost-Conscious
2845,James,Allen,37,70121.24,68,0,Budget Enthusiasts
2846,Emily,Davis,32,142584.21,78,1,High-Income Conservative
